id,key,mode,time_signature,danceability,energy,loudness,speechiness,acousticness,instumentalness,liveness,valence,tempo
7xCW74Ec0AXCzu6SuQDRZl,10,0,4,0.777,0.497,-9.692,0.394,0.0106,1.14e-05,0.252,0.463,164.02
6Ya68IPjptq1DYiQsqGpEU,11,0,4,0.885,0.735,-6.869,0.19,0.00858,0,0.0976,0.892,150.98
48tuTeGgLglq6k0o1HH3Ls,9,1,4,0.822,0.439,-9.485,0.505,0.0182,0,0.098,0.173,164.926
2Z525NyDmk3l4aFUbltP7h,6,0,4,0.739,0.332,-9.382,0.302,0.242,0,0.141,0.387,150.214
3rWcaoImYqJ3pTgjcTrH8e,4,0,4,0.934,0.634,-7.732,0.241,0.124,0,0.0852,0.146,135.028
5YU1ZOUIhczicnVTC7I725,2,1,4,0.851,0.572,-9.129,0.298,0.0253,0,0.26,0.469,76.018
4oUaNnZZsyN1UWfeTdXrHX,11,1,4,0.807,0.534,-7.962,0.252,0.0633,0,0.546,0.264,140.01
0vBXqLOjDIKzJiooOhq7eN,2,1,4,0.972,0.555,-5.323,0.105,0.0184,0,0.806,0.12,121.042
3KLZL7nnA2g7Pvp49C2aEc,7,1,4,0.939,0.62,-9.105,0.289,0.0766,0,0.111,0.605,129.962
5H8BPBnmDDeocTGbwCmYWm,2,0,4,0.598,0.386,-9.667,0.0323,0.59,0.235,0.0991,0.621,119.975
18rFz2ppqXdJs1oweZvqfG,9,1,4,0.402,0.875,-5.681,0.0524,0.00524,0.00421,0.919,0.374,91.016
7A04JkYk5dR6cPi1ChQjAF,0,1,4,0.434,0.327,-10.72,0.0312,0.609,1.78e-06,0.686,0.295,119.506
2fElLoMK87n9fzBLgF8HRN,1,1,4,0.142,0.657,-5.767,0.0423,0.039,0,0.319,0.0377,179.119
6kUKskkgiAnxGMZA5hn3T0,6,0,4,0.572,0.637,-9.428,0.0611,0.435,0,0.0796,0.676,79.946
0kMMVzmtMFoP2us11Em5Tv,9,0,4,0.679,0.546,-8.903,0.0527,0.66,0,0.37,0.477,115.166
6DfTu3XIGFLL0HknJ7RzVC,4,0,4,0.638,0.83,-5.11,0.0534,0.48,0,0.142,0.769,94.968
14kf1Cdj0sdtKtMY02IBcB,7,1,3,0.383,0.601,-6.588,0.0352,0.512,0,0.337,0.352,169.595
4BMk6XhlXJW7ZgIS8vSBZk,8,0,4,0.652,0.834,-6.072,0.112,0.244,9.25e-06,0.122,0.643,94.999
0l1xFXNtsEoAGO9gbDdR2b,4,0,4,0.446,0.86,-4.474,0.0925,0.736,1.63e-06,0.435,0.794,126.224
3eiXtKo5PAWArBDAw1gkhI,4,0,4,0.732,0.84,-7.07,0.115,0.254,1.69e-05,0.187,0.717,102.993
2iY9nn0VJKa1Ro63ICzX6G,11,0,4,0.596,0.578,-11.243,0.0817,0.602,2.5e-06,0.0946,0.853,160.081
2ZNYFHhkBoS4KHr5eXnQth,6,1,4,0.695,0.452,-8.143,0.0424,0.741,0,0.164,0.424,95.011
4ZTWBKgutQg9W9GP4cvxhC,2,1,4,0.739,0.613,-5.663,0.0287,0.753,0,0.39,0.855,126.952
1SVqPKwkGssw1ao0Jqmx2b,6,0,4,0.621,0.746,-5.69,0.03,0.000927,0.00108,0.102,0.334,107.953
5sELwoBj69tR8Yql483v9g,2,1,4,0.533,0.967,-3.066,0.057,0.0426,0.000432,0.132,0.603,95.008
2xmdT9vylywDVk2rXMteC6,9,0,4,0.557,0.849,-3.58,0.0444,0.000889,0,0.0944,0.71,149.994
1h35gJ2DkgDcXpKyyZKKc2,1,1,4,0.531,0.847,-3.907,0.0529,0.00743,0,0.0916,0.38,105.03
6bN9LpQFARPJcmZhVCVRpy,0,1,4,0.633,0.845,-3.563,0.0369,0.00842,1.34e-06,0.442,0.735,115.978
4ZQkg5HcSj8I3FPoKAPP79,0,0,4,0.567,0.952,-2.554,0.0509,0.0196,0,0.292,0.584,124.968
7ljqH8cw9JPsAbRDD3PyDt,10,1,4,0.537,0.842,-2.502,0.0377,0.0235,0,0.27,0.504,96.041
6D3QIjrDq70e4xrdm2AGN1,1,1,4,0.669,0.685,-4.975,0.0275,0.142,0,0.248,0.609,89.984
1OD4warboGctEs4lqLdAOh,10,1,4,0.525,0.829,-5.336,0.0335,0.000555,0,0.28,0.388,139.971
22w62XQFmySSpZK3vnXMZE,4,0,4,0.606,0.806,-5.755,0.0306,0.0167,4.61e-05,0.0633,0.858,82.512
2K8kTdq5TxekofbCL35fru,6,1,4,0.492,0.89,-5.611,0.034,0.000149,0,0.103,0.647,135.085
2r3UyUi52r4pndDySxhiAB,11,0,4,0.545,0.695,-6.003,0.0414,0.0124,3.11e-06,0.0843,0.296,153.05
08JTB5hpXPCVPGJzic8E9e,11,1,4,0.65,0.866,-3.713,0.0343,0.0457,0,0.0682,0.717,115.001
5Er9Alqw1VggQYUoWKFLCK,2,1,4,0.634,0.667,-5.752,0.0468,0.00252,1.76e-05,0.072,0.596,127.995
7frRC44kmARBbi49cWSI7d,10,1,4,0.496,0.569,-5.387,0.0289,0.354,4e-06,0.123,0.421,94.145
0iRdUY163faz05fDGXHEcD,10,1,4,0.825,0.622,-4.562,0.0397,0.794,2.3e-06,0.128,0.518,126.075
4vkI6RDfzbs7e7JSbACXR1,5,1,4,0.534,0.815,-2.815,0.0278,0.708,0,0.111,0.564,159.848
39nL7b81nsF3d233CuPVJu,2,1,3,0.43,0.0727,-12.973,0.0343,0.888,0,0.162,0.173,75.819
7GoaWoq1EWYmB6f0XbZ21n,2,1,4,0.461,0.282,-11.664,0.034,0.855,0,0.152,0.509,77.796
71CnkTSsGEdxlRWtg8PQga,2,1,4,0.562,0.248,-13.34,0.163,0.799,0,0.092,0.293,98.236
2thNQjcZskwUJWrLPYnVmZ,6,0,4,0.611,0.253,-11.054,0.0293,0.37,0.000191,0.121,0.151,110.952
55laVEYaqv2kPgeM07bZVk,8,1,4,0.501,0.139,-13.234,0.0322,0.984,1.05e-06,0.102,0.235,120.745
1PbHDQOR3MoTgycPTuSBBN,2,1,4,0.368,0.249,-11.228,0.0449,0.856,0.00472,0.111,0.38,107.187
3z6cAXMn5Ruo5coPv2Qal5,2,1,4,0.579,0.293,-10.942,0.0339,0.879,0.00281,0.139,0.49,122.846
7IoguqySQbOqtXM1k50MiJ,10,1,4,0.384,0.228,-13.342,0.0299,0.868,1.8e-05,0.127,0.096,84.719
3kTiXgayGBYNcXtdkhUsXO,9,1,4,0.432,0.228,-17.691,0.0797,0.749,0.00329,0.12,0.178,138.766
59rxbFX4LBKnvRyDvjmGUR,6,0,4,0.423,0.0654,-19.044,0.093,0.909,0,0.117,0.381,84.557
5ggL6Gww3ZAiFq02XjcGVA,4,1,3,0.48,0.21,-11.923,0.0297,0.873,0.000132,0.278,0.428,103.056
23aDvaIrrf8cReTLiIgfi0,9,0,4,0.527,0.198,-12.428,0.0527,0.919,0,0.365,0.38,124.128
1bKGEV4BZC0s2ttNGuHvh8,8,1,4,0.554,0.891,-7.215,0.0621,0.00245,0.0356,0.266,0.441,96.053
5pNRCnwwQZmluol3V1pR6e,11,0,4,0.548,0.898,-6.394,0.0293,7.5e-05,2.12e-05,0.298,0.704,127.994
60JEaJ5zxQFzW3VL2oeFxc,5,1,4,0.397,0.842,-7.156,0.0584,0.000259,0,0.274,0.417,182.036
1MSNuok7pwFFlalr6hcZ3g,7,1,4,0.609,0.953,-6.523,0.0659,0.0145,9.32e-06,0.141,0.552,110.031
34owpO9eBnya3R5R7gqtHa,0,1,4,0.564,0.929,-5.898,0.0414,0.00376,0.000416,0.0575,0.618,96.001
16n71mglu9h8xQjsF6SAWv,1,1,4,0.32,0.87,-7.341,0.0665,0.000113,0.198,0.0961,0.456,121.939
4Z7rxBIhhMBa8NcntQju0P,3,0,4,0.521,0.506,-8.599,0.0299,0.184,0,0.109,0.215,104.991
5LKwpjYZTKkbHP12ZG9SZR,5,0,4,0.426,0.887,-6.983,0.0472,0.00554,0.00175,0.0997,0.0744,176.158
2TCJJKuEV1VkVi5D5Y3RKK,6,0,4,0.251,0.949,-7.901,0.0876,0.000143,0.00623,0.0804,0.102,167.971
21u6zgstEm23O0P6NvVoIg,0,1,4,0.492,0.441,-9.658,0.0387,0.425,0,0.4,0.295,64.087
61BHeInwl2ppefn4ltGSO5,4,1,4,0.326,0.223,-11.666,0.0353,0.865,0.029,0.0979,0.108,73.962
5NgtolZA44kTdRUDX2YPnM,9,1,4,0.416,0.333,-11.775,0.0305,0.736,0.779,0.111,0.0963,126.974
45hIFQoMhALVsGEaI3wDLy,5,0,4,0.571,0.563,-5.798,0.0385,0.134,0,0.0992,0.307,86.022
3JWdewLCI6WgLMd1LnSTMj,1,1,4,0.844,0.85,-2.882,0.215,0.0954,1.12e-06,0.597,0.608,94.969
4SWdjAOGdAiwEgZ8ksdDTh,1,0,4,0.573,0.901,-2.909,0.0398,0.06,0,0.104,0.583,125.951
510DJW66m4ffBaK0R1qkc0,9,0,4,0.772,0.35,-14.917,0.0419,0.748,7.16e-05,0.104,0.739,76.015
16DHWSDlEa5K0JbMHnuMXM,9,0,4,0.752,0.536,-7.444,0.452,0.132,0,0.281,0.628,129.93
49zN0Kqs45KnsXaKIBJl3G,10,1,4,0.635,0.756,-5.042,0.0435,0.16,0.0253,0.107,0.833,143.947
4Pqwip9RbJWEFYu6UBOXBl,7,1,4,0.52,0.731,-3.359,0.0313,0.203,0.0032,0.148,0.534,116.082
7qIZctB5Hv9mnKm8ZeLCAf,11,0,4,0.724,0.667,-5.497,0.0357,0.37,0.0696,0.111,0.682,111.554
1Z3sCN0MW3Sb3njvhIZCLR,4,1,3,0.373,0.578,-6.933,0.0397,0.637,0.00354,0.117,0.343,129.442
5X29OkcAEO8LggnQNfmp7a,5,1,4,0.714,0.756,-4.949,0.0353,0.333,9.06e-05,0.0758,0.633,122.268
3m3YhmMmZss91evphK1EUx,10,1,4,0.513,0.756,-5.156,0.0382,0.121,0.000351,0.183,0.445,129.414
2t6zLYkeQ8QtK1BjhEKC7C,5,1,4,0.714,0.523,-6.961,0.0302,0.473,0.00796,0.0948,0.706,141.317
52FzyNrVQ7uVm4qQN5XXCe,7,0,4,0.513,0.95,-3.226,0.0388,0.00133,0.00451,0.077,0.569,134.266
0eOboFGb5cXK7dVOjWwL1A,2,1,4,0.789,0.499,-7.722,0.0448,0.613,7.45e-05,0.0963,0.56,117.757
6Zy4WsSbdEsbhIeY7q18zh,2,1,3,0.577,0.413,-6.615,0.0306,0.702,0.00244,0.105,0.449,122.617
7hT4AWrHIQ8qTBxOL79TlU,2,1,4,0.471,0.564,-7.148,0.0263,0.222,0.237,0.138,0.365,97.955
6MLU4VCBDVDBUrt8j2usCF,5,1,3,0.387,0.463,-7.182,0.0409,0.651,0.00209,0.0701,0.171,114.954
7s5Sr1NJuKnlOMI2d4ruUC,2,1,4,0.364,0.424,-8.559,0.0295,0.826,3.02e-06,0.104,0.188,141.678
10fW2qiEcF5koseYB8jzFr,1,1,4,0.509,0.712,-6.097,0.0331,0.119,0,0.0831,0.489,138.005
2Q13JqwPOhGIgvuHgdk6eZ,9,1,4,0.892,0.679,-6.495,0.0676,0.129,1.55e-05,0.301,0.434,129.992
0bgqXYJld8cSkAW72VfVDM,9,1,4,0.545,0.351,-9.863,0.0274,0.25,0.00145,0.11,0.405,142.821
1CLriISgmaBtmGVx8dblsi,0,1,4,0.531,0.371,-10.662,0.0299,0.469,5.92e-05,0.106,0.433,81.294
4CXK7SYtoPe3hoGBjY1xxe,2,1,4,0.515,0.635,-9.013,0.0534,0.277,0.000255,0.286,0.081,116.08
5X9ml5MoQniMuG66l80mbH,1,0,4,0.626,0.62,-6.855,0.392,0.141,0.000107,0.0827,0.242,101.98
5tVKwlMiod9GwmgW4M0XfL,8,1,4,0.704,0.769,-5.647,0.0267,0.00882,1.33e-06,0.135,0.745,110.006
7lfADuEexIpuP4EjO46eZW,0,1,4,0.658,0.697,-6.682,0.0645,0.129,0.279,0.108,0.51,139.96
1WfMi7xvOti8F4dSf7atd9,7,0,4,0.734,0.724,-6.935,0.165,0.0387,0.000772,0.303,0.501,101.967
0c2r4R6A5eSz1yqrSvMkmj,0,1,4,0.646,0.836,-7.479,0.0405,0.00358,0.00203,0.275,0.307,126.911
08Kj0lvbsqAxzeUOBYZRL6,6,0,4,0.849,0.483,-7.114,0.291,0.443,0.000141,0.0786,0.282,101.015
6EKii07Q5FPgd5LVmvtqK4,4,1,4,0.675,0.776,-7.421,0.291,0.0191,0.000172,0.567,0.472,121.938
0lchLc0vSyRRqKSPIkFtJI,11,0,4,0.578,0.491,-8.544,0.21,0.203,0.000378,0.182,0.64,98.273
1zRdhBRqRnMSLkZTODa5OL,1,1,4,0.677,0.492,-4.764,0.0597,0.118,2.52e-05,0.0844,0.166,83.962
2rdenwiGenT4xciBAMaGFX,0,1,4,0.599,0.889,-6.225,0.0368,0.0823,0.466,0.163,0.0697,118.039
1AqGpHm2ERCWBaLV0HQRzp,2,1,4,0.683,0.659,-4.834,0.0476,0.266,0,0.202,0.768,135.017
33C9eAG5R6Brjf16jxCnA2,8,0,4,0.539,0.699,-6.469,0.0768,0.12,0.0328,0.109,0.244,166.01
26bKEFLyNwPh2Sl7UK4yp5,7,1,4,0.677,0.866,-5.405,0.274,0.028,0,0.312,0.71,95.027
0heV56JEIIzS80hX478MfH,2,0,4,0.709,0.651,-7.238,0.0479,0.409,0,0.086,0.533,94.06
2xfCwSzDkeWReKIozI8c9H,11,1,4,0.591,0.694,-5.954,0.0838,0.0504,0,0.368,0.737,74.894
1pfiZnqwHsVvHaPjwGRaqs,11,0,4,0.803,0.643,-7.13,0.345,0.0422,7.31e-05,0.108,0.526,103.807
4OM24R7jmYRqhLtWXtWK3Y,9,0,4,0.607,0.838,-3.836,0.299,0.126,6.16e-06,0.383,0.69,103.284
5HYTfL2UmJkmAhptN8Y3Zl,9,1,4,0.723,0.522,-7.937,0.0723,0.106,0,0.0742,0.645,107.032
2rfQN7aYrMo9LxPDoLS7zg,2,1,4,0.411,0.528,-8.227,0.067,0.123,0,0.0894,0.371,179.576
11Z5xNgDQf5QyD3iekn3eb,10,1,4,0.664,0.645,-7.979,0.0498,0.247,0,0.103,0.794,96.001
0lRYw7BwRy5zlZ972W8a5M,5,0,4,0.651,0.818,-5.657,0.0848,0.23,0,0.122,0.82,94.927
3adSL2mUnEomsp3zrwCqQ7,0,1,4,0.65,0.328,-8.493,0.0258,0.695,1.3e-05,0.109,0.361,94.009
4Q9Sj3UkWFjNJ9TFdIlqUG,10,1,4,0.693,0.597,-5.051,0.0256,0.359,0,0.152,0.582,120.006
348rDug0b4o2Fe5EVGmGm5,11,1,4,0.643,0.614,-7.802,0.0478,0.302,0,0.0989,0.394,78.007
1j9CNwPqACKmcw38JGFAkN,1,0,4,0.908,0.47,-6.634,0.233,0.0269,0.000612,0.0963,0.315,140.01
7fqke6vKK2cVOjfh6Z3zeV,5,0,4,0.593,0.555,-6.072,0.313,0.288,1.37e-05,0.102,0.899,132.512
6kFzF4YTFlwNYmNEWQXMFd,1,0,4,0.822,0.595,-5.86,0.144,0.0306,0,0.428,0.255,134.975
1p2nvOx8oqt2lfKDnOIaUW,9,1,4,0.627,0.403,-9.315,0.0383,0.676,0.0626,0.243,0.0373,115.016
0RX7ONgbd3WK4O8vgi4CX9,1,0,4,0.781,0.411,-6.857,0.0643,0.405,1.07e-05,0.1,0.317,121.017
6uxcCb3i0ijX0mMnvFBUhr,6,1,4,0.776,0.41,-9.091,0.0393,0.836,0.00953,0.111,0.341,134.977
1OJLrE302uDItmAftbTxw8,1,0,5,0.495,0.328,-9.143,0.0419,0.55,2.38e-06,0.121,0.589,126.9
4vmMqfISNXA4nSXCojQwFw,8,0,4,0.737,0.693,-6.873,0.0362,0.146,0.000861,0.102,0.679,127.02
5OJCIfmilc3suR2yVlhtuG,9,0,4,0.651,0.342,-8.433,0.0456,0.581,9.96e-06,0.161,0.263,89.946
3yw1eBlVVLfvApJD758HYE,1,1,4,0.443,0.456,-9.487,0.225,0.362,4.76e-05,0.0904,0.238,99.792
5jhMlPpvDEmyYdMfMvAaew,5,0,3,0.299,0.45,-10.029,0.029,0.703,0.863,0.112,0.221,159.382
5HuEHU71VWcyQI6KUsfkBK,0,0,4,0.565,0.662,-8.341,0.0342,0.292,0.0858,0.976,0.437,122.756
0tNE98v8bXqphQWqThDfCL,2,0,3,0.406,0.538,-10.247,0.0425,0.637,0.928,0.952,0.312,121.056
5IOBG1sXMviaMar5KSXl8O,4,0,4,0.599,0.426,-10.929,0.112,0.337,0.000219,0.955,0.336,113.597
4SW6JHzZ7Ehvp2RLZt6Yxt,0,1,4,0.57,0.516,-6.654,0.274,0.408,0,0.716,0.713,65.535
4IHFr5NWPY3iLiLV5T7m0Q,9,1,4,0.537,0.528,-16.472,0.923,0.469,0,0.342,0.474,128.057
0Wytb7xck4X8LI2DxPq1mq,7,0,4,0.524,0.539,-9.593,0.461,0.319,0,0.267,0.627,123.233
5b7GomAKPxyuK5gUFkG5WV,1,1,4,0.493,0.643,-7.915,0.0528,0.339,0.612,0.976,0.527,125.328
2erPolY8xMP4pIERhmP99K,8,1,4,0.419,0.214,-16.012,0.0389,0.984,0.877,0.695,0.203,116.908
6I1dSIj3UNbtn4d1RIfje6,0,1,4,0.352,0.396,-8.09,0.0486,0.575,0,0.88,0.326,56.731
6qYhDe2rY1UtL5XJd559xo,0,1,4,0.409,0.63,-6.37,0.0352,0.164,0.00634,0.705,0.537,117.835
0OmjP0mMniQibHigFU69C9,1,1,4,0.324,0.214,-12.602,0.0461,0.818,0.000197,0.722,0.274,60.256
4mqa5cGkqTD8QjwIjd3eui,11,0,3,0.759,0.314,-13.528,0.411,0.635,0.00653,0.708,0.411,115.078
1mYayCQMuJMxkpkxXypr0F,1,1,4,0.489,0.668,-7.952,0.0624,0.568,0.852,0.723,0.305,91.393
3EGEi0x5ZWYBmNL8Q9WssG,7,1,4,0.406,0.621,-8.832,0.0595,0.0134,0.000387,0.431,0.275,138.879
5IwbNovLgluEiRkg6QRZt4,0,1,4,0.559,0.876,-3.033,0.043,4.61e-05,1.85e-06,0.0741,0.585,111.115
0ygxjMy1GoZPer7sTmjVw4,5,1,4,0.376,0.742,-5.798,0.0994,0.015,0,0.328,0.434,187.771
3AjCXYMZapdGFYRBrXaheW,0,1,4,0.628,0.785,-3.544,0.0713,0.339,0.000416,0.14,0.406,90.011
6yqBG8eVuypPxA3sLzSSMN,8,1,4,0.766,0.872,-3.471,0.109,0.199,5.88e-06,0.0695,0.673,116.029
6aL7DQoN7NyjzpFU0E0f5g,7,1,4,0.653,0.79,-7.298,0.0313,0.276,6.58e-06,0.0903,0.736,123.865
1of7aGRwjB6hlM1qm0FJDe,11,0,4,0.577,0.504,-7.07,0.0283,0.144,3.51e-06,0.092,0.26,132.929
1Ec1hixIPm30vs0s9aV5BK,7,1,4,0.591,0.773,-4.12,0.0316,0.0152,0,0.355,0.262,93.973
4e7EfmsuQU4ydyYkLNZYj4,1,0,4,0.841,0.746,-4.49,0.0368,0.0185,0,0.107,0.939,123.055
5mbUPgc0AgPHdhqMMiMGzD,5,0,4,0.668,0.681,-4.639,0.0393,0.422,3.55e-05,0.143,0.737,93.003
42ZdFvvLDQX8KVeutlQ2Ef,0,0,4,0.524,0.694,-6.562,0.107,0.188,0,0.0941,0.262,86.972
4kYZWU9zCys8kATqYCJTuF,4,0,4,0.806,0.833,-4.905,0.0457,0.0124,3.7e-05,0.055,0.835,116.017
42UKrMwC7sJpCv4bR5iSNm,2,1,4,0.535,0.741,-4.304,0.0672,0.218,0,0.0993,0.242,98.77
4keKsUvLn1gZwgBo6iopiX,10,0,4,0.635,0.742,-6.018,0.144,0.105,2.77e-05,0.117,0.759,92.089
7aNzx5NJ57AqZtmiMfmFI8,0,0,4,0.564,0.748,-5.759,0.0353,0.00149,0.000577,0.269,0.272,109.782
48TbKyp7cuVF9vlvnhafRA,5,1,4,0.65,0.935,-3.052,0.0422,0.12,0,0.3,0.966,152.062
3uPXoD02oQfvHMasrvC41i,5,0,4,0.74,0.85,-2.275,0.0832,0.19,1.61e-06,0.195,0.744,110.036
1qfThD486PNuhDiOZwVEEq,1,0,4,0.52,0.552,-7.029,0.032,0.587,0,0.116,0.461,157.829
3vdl2BzXbo4up0PPw9ZrC1,5,0,4,0.625,0.851,-3.103,0.208,0.478,0,0.123,0.693,147.926
28t8k61oZ6yskWcTo4Q0Ce,3,0,4,0.466,0.647,-5.07,0.0275,0.0294,0,0.12,0.171,86.018
1BSMI4BTqgiIECs9Nhj11l,1,1,4,0.634,0.81,-4.802,0.244,0.157,0,0.0555,0.178,96.01
7gGLdZDCA6UatSsbCEUExD,6,1,4,0.365,0.719,-5.344,0.0315,0.0118,0,0.0823,0.412,98.131
5EWVMOeFLGuUAj7JcacTJO,11,0,4,0.415,0.842,-6.846,0.0643,7.9e-05,5.61e-05,0.256,0.563,167.975
5wseRg7M7sf0AzFm3ca32l,4,0,4,0.58,0.675,-8.09,0.1,0.0281,0.0241,0.176,0.468,85.041
3iIezbYBPoaxmJRuajy1MV,6,0,4,0.554,0.969,-3.61,0.0409,0.0148,0.000154,0.368,0.666,91.008
3G395cum2QtL3laywFTGKL,0,0,4,0.426,0.567,-6.37,0.0342,0.364,7.08e-06,0.0895,0.0748,155.98
56TINiS102GijSdAmVvv8m,4,0,4,0.343,0.689,-6.221,0.0416,0.198,0,0.0869,0.124,145.359
0ezeXzG4Qi5GJGu9E3W4VY,11,1,4,0.47,0.71,-7.273,0.0532,0.341,1.29e-06,0.34,0.46,148.079
3Rf7ZckSUqSffVhHmiwOde,11,1,4,0.652,0.877,-4.201,0.0436,0.266,0,0.172,0.882,79.975
4PG1UgHRKLhBnXJwPijLPs,5,0,4,0.78,0.821,-4.538,0.028,0.141,0,0.102,0.762,105.012
7IQuUeH52o9XZR4UvsGMuU,9,1,4,0.579,0.633,-5.504,0.0335,0.351,1.47e-05,0.114,0.239,139.956
52MJcUh88U3sXkghNeg5en,8,1,4,0.388,0.497,-6.877,0.0472,0.12,0,0.0833,0.0536,106.066
1EqlrAT2Dz4hCUIQVcDs9f,11,0,4,0.694,0.938,-4.274,0.0616,0.289,0,0.351,0.774,109.986
55B4CuxIHEW36IBUlFFFcy,7,1,4,0.479,0.902,-4.759,0.0637,0.0572,0,0.337,0.673,145.078
6K96iRdVHzYkdWcei782Ml,4,1,4,0.662,0.783,-5.672,0.0424,0.0448,0,0.0981,0.651,92.141
7IrBfuzxUBEe41yNL0i4wz,0,1,4,0.668,0.948,-4.113,0.0575,0.4,6.62e-06,0.387,0.886,97.015
0zgS3ib7dTn6enIgax1Jv1,10,0,4,0.675,0.664,-7.908,0.0771,0.444,3.11e-06,0.119,0.461,139.946
1qyXVydSsI1RtIKanMxlnZ,2,1,4,0.427,0.669,-7.317,0.0371,0.216,0.000462,0.0908,0.277,76.053
2z6zxmQn82CnOPbgBjUNin,7,0,4,0.27,0.726,-7.002,0.0775,0.214,1.65e-05,0.296,0.17,190.03
114BzpOMtJscxWepVeoRmF,4,0,4,0.725,0.525,-10.226,0.0472,0.0509,0.619,0.12,0.0528,122.019
5ykD1TcdxBGpri9HeRhWcj,11,0,4,0.686,0.779,-5.037,0.0571,0.297,4.4e-06,0.0601,0.215,143.929
3Wbg1P3IxfREla7NQEhejC,7,1,4,0.645,0.753,-11.095,0.057,0.0032,0.25,0.0846,0.202,117.996
7h8e5oCD5ZRu0VPNHEN6A5,11,0,4,0.792,0.649,-3.966,0.0808,0.426,9.27e-05,0.0942,0.444,118.016
6S9f7k7SeqwkId3qaALw0r,4,0,4,0.471,0.567,-7.599,0.572,0.102,0,0.571,0.426,205.005
1BUGgQ3WFRLYPJSfpSbK8y,6,1,4,0.433,0.311,-9.254,0.0272,0.784,0.000118,0.19,0.206,109.412
1rd0AzyCFdLaDUV1jUMfVN,11,1,4,0.551,0.293,-8.622,0.0318,0.79,1.63e-06,0.138,0.22,121.739
7eDZvdQfENSwD2QAtgdbIa,2,0,3,0.366,0.411,-8.444,0.0386,0.8,0.00295,0.362,0.297,182.427
0wAjGlhP9Cq2cLis3wDRe6,2,1,4,0.528,0.246,-8.227,0.0551,0.88,2.67e-05,0.501,0.294,81.129
2Zfz8rRaKNxlG7iV12Vk5M,9,0,3,0.676,0.106,-12.153,0.0684,0.938,0.0644,0.264,0.221,127.004
4mHjLNj692ZfCb3lCRonWF,0,1,4,0.438,0.14,-10.445,0.0434,0.841,0.00548,0.104,0.162,206.07
4UY8mVPw228LFldHAQgtPo,7,1,4,0.531,0.264,-9.716,0.0293,0.887,0.00026,0.121,0.297,90.236
57CPvcsd1JLGrNuuHkQvBo,5,1,4,0.685,0.157,-9.476,0.0386,0.725,8.9e-06,0.102,0.314,100.043
76ZQKkFfpBUZO3YpQdvJvx,4,0,4,0.44,0.201,-7.492,0.0317,0.949,0.0145,0.0932,0.277,86.054
1EQ5zZTsTAoanXoqrHIr20,7,1,3,0.394,0.183,-12.43,0.0405,0.863,0.0169,0.107,0.169,182.205
3kEoTbrlc93R20UucG0WiY,11,0,4,0.658,0.199,-9.43,0.0584,0.838,0.000675,0.0919,0.208,107.528
0NOQZfshhcvWVNFJnO54OS,4,0,3,0.316,0.411,-9.14,0.0295,0.856,0.0989,0.285,0.219,159.078
3SQhmMLGV7tLsJKyi1cI1w,2,1,4,0.502,0.525,-8.403,0.0242,0.132,0.00209,0.0885,0.599,109.563
7jFIw4XSv6eAyJ0EVU2XZJ,4,1,4,0.536,0.732,-7.067,0.0338,0.48,8.79e-06,0.0779,0.571,90.585
39NgCvjfCl2PdjglQEbyIQ,11,1,4,0.697,0.417,-11.35,0.0297,0.652,0.0604,0.0972,0.71,89.016
6HohWRMwZri2QuHUTsIQrM,9,1,4,0.638,0.603,-9.898,0.0585,0.521,3.89e-05,0.0875,0.84,148.957
73GCSPRf8yU1dLgEDmTHyp,2,1,4,0.562,0.378,-9.387,0.0347,0.729,1.7e-06,0.12,0.374,68.406
3B3xBjeZ4hInGHj49zI11O,5,1,4,0.421,0.933,-6.198,0.0576,0.157,0.000107,0.0713,0.524,136.396
46cbgwJx8F73Tjz4IHwCSU,7,1,3,0.608,0.596,-8.629,0.0252,0.233,0.000304,0.117,0.84,80.356
3qESkWSTtrADFwhrpoouLw,4,1,4,0.469,0.584,-9.429,0.0398,0.274,0.000293,0.437,0.623,125.805
3C9JRYzGl8stsfDrlUJKCr,10,1,4,0.554,0.509,-9.209,0.0246,0.686,0.000292,0.115,0.658,78.762
3JdGLYDsFq6G2ERFpXB51F,7,1,4,0.728,0.544,-10.304,0.03,0.054,3.3e-05,0.0485,0.755,96.218
2Npq7oQyGNVMiAIrmSyH8v,7,1,4,0.446,0.522,-8.432,0.0239,0.449,7.31e-06,0.117,0.34,74.794
3MHvepRtjQgvKvshvAHQfK,10,0,4,0.847,0.451,-7.867,0.137,0.134,5.21e-06,0.0855,0.667,139.944
00RT64AnwwwwFvIYuontAk,5,1,4,0.59,0.529,-7.759,0.0415,0.275,0,0.117,0.424,76.92
5dQX8s44NVdWuDavcbZXsR,2,0,4,0.577,0.511,-4.92,0.0291,0.284,0,0.422,0.595,102.064
6bdy5pGNFPIvWpLIJklKaj,1,1,4,0.489,0.597,-9.129,0.0278,0.96,0.905,0.144,0.235,102.96
1t4NUQuv33szmm8jeLzsZW,10,1,4,0.505,0.523,-7.838,0.0348,0.952,0.272,0.141,0.173,125.018
4v6EUO6tC8RlZDvJ3DBV86,10,1,4,0.576,0.209,-19.572,0.0418,0.987,0.913,0.11,0.262,139.88
1kbZaYVjv21tlxdql5M3bb,5,1,4,0.33,0.528,-9.412,0.0322,0.874,0.85,0.302,0.293,139.917
